Entity,Code,Year,Hydro (% equivalent primary energy)
United Kingdom,GBR,1976,0.55030495
United Kingdom,GBR,1977,0.47088915
United Kingdom,GBR,1978,0.4820574
United Kingdom,GBR,1979,0.4867535
United Kingdom,GBR,1980,0.49102557
United Kingdom,GBR,1981,0.5643997
United Kingdom,GBR,1982,0.58695453
United Kingdom,GBR,1983,0.5845908
United Kingdom,GBR,1984,0.5848438
United Kingdom,GBR,1985,0.4890784
United Kingdom,GBR,1986,0.5738499
United Kingdom,GBR,1987,0.5047145
United Kingdom,GBR,1988,0.58107513
United Kingdom,GBR,1989,0.566555
United Kingdom,GBR,1990,0.6032349
United Kingdom,GBR,1991,0.523658
United Kingdom,GBR,1992,0.6215036
United Kingdom,GBR,1993,0.49419725
United Kingdom,GBR,1994,0.59483325
United Kingdom,GBR,1995,0.5389097
United Kingdom,GBR,1996,0.3752134
United Kingdom,GBR,1997,0.49427164
United Kingdom,GBR,1998,0.57069796
United Kingdom,GBR,1999,0.5978019
United Kingdom,GBR,2000,0.5644834
United Kingdom,GBR,2001,0.44251686
United Kingdom,GBR,2002,0.53115636
United Kingdom,GBR,2003,0.35075545
United Kingdom,GBR,2004,0.5188352
United Kingdom,GBR,2005,0.5196443
United Kingdom,GBR,2006,0.48799315
United Kingdom,GBR,2007,0.55129164
United Kingdom,GBR,2008,0.5645983
United Kingdom,GBR,2009,0.6009127
United Kingdom,GBR,2010,0.40175995
United Kingdom,GBR,2011,0.6705116
United Kingdom,GBR,2012,0.611834
United Kingdom,GBR,2013,0.5391292
United Kingdom,GBR,2014,0.7101707
United Kingdom,GBR,2015,0.7433451
United Kingdom,GBR,2016,0.6408278
United Kingdom,GBR,2017,0.6959825
United Kingdom,GBR,2018,0.64097726
United Kingdom,GBR,2019,0.7111629
United Kingdom,GBR,2020,0.9151432
United Kingdom,GBR,2021,0.7094879
United Kingdom,GBR,2022,0.728362
United Kingdom,GBR,2023,0.69893324
United States,USA,1965,4.074629
United States,USA,1966,3.8774655
United States,USA,1967,4.2582493
United States,USA,1968,4.0351424
United States,USA,1969,4.3056097
United States,USA,1970,4.1172185
United States,USA,1971,4.3307962
United States,USA,1972,4.2234125
United States,USA,1973,4.0446424
United States,USA,1974,4.579224
United States,USA,1975,4.686844
United States,USA,1976,4.205833
United States,USA,1977,3.196156
United States,USA,1978,3.963944
United States,USA,1979,3.9172165
United States,USA,1980,4.0183063
United States,USA,1981,3.9133124
United States,USA,1982,4.8297443
United States,USA,1983,5.2022777
United States,USA,1984,4.7869487
United States,USA,1985,4.2072177
United States,USA,1986,4.310665
United States,USA,1987,3.586966
United States,USA,1988,3.0676525
United States,USA,1989,3.6029754
United States,USA,1990,3.822655
United States,USA,1991,3.7627568
United States,USA,1992,3.244706
United States,USA,1993,3.529357
United States,USA,1994,3.2188773
United States,USA,1995,3.7803798
United States,USA,1996,4.0837865
United States,USA,1997,4.151632
United States,USA,1998,3.733003
United States,USA,1999,3.6056051
United States,USA,2000,3.038293
United States,USA,2001,2.3830237
United States,USA,2002,2.865501
United States,USA,2003,2.9676187
United States,USA,2004,2.8126984
United States,USA,2005,2.8347087
United States,USA,2006,3.0430315
United States,USA,2007,2.5390468
United States,USA,2008,2.6715238
United States,USA,2009,3.0199037
United States,USA,2010,2.751401
United States,USA,2011,3.3891518
United States,USA,2012,2.9998066
United States,USA,2013,2.8235462
United States,USA,2014,2.6652398
United States,USA,2015,2.5777
United States,USA,2016,2.7446022
United States,USA,2017,3.0587547
United States,USA,2018,2.8614328
United States,USA,2019,2.8311794
United States,USA,2020,3.0161798
United States,USA,2021,2.5097644
United States,USA,2022,2.4716892
United States,USA,2023,2.3440304
Upper-middle-income countries,,1965,4.3755217
Upper-middle-income countries,,1966,4.5340767
Upper-middle-income countries,,1967,4.3539677
Upper-middle-income countries,,1968,4.7925677
Upper-middle-income countries,,1969,4.854686
Upper-middle-income countries,,1970,4.93656
Upper-middle-income countries,,1971,4.773903
Upper-middle-income countries,,1972,4.712495
Upper-middle-income countries,,1973,4.701812
Upper-middle-income countries,,1974,4.948505
Upper-middle-income countries,,1975,4.7714996
Upper-middle-income countries,,1976,4.977654
Upper-middle-income countries,,1977,5.1171956
Upper-middle-income countries,,1978,5.2191343
Upper-middle-income countries,,1979,5.4440665
Upper-middle-income countries,,1980,5.781899
Upper-middle-income countries,,1981,5.9730144
Upper-middle-income countries,,1982,5.9222546
Upper-middle-income countries,,1983,6.0712123
Upper-middle-income countries,,1984,6.3706717
Upper-middle-income countries,,1985,7.051568
Upper-middle-income countries,,1986,6.982859
Upper-middle-income countries,,1987,6.9509506
Upper-middle-income countries,,1988,7.063095
Upper-middle-income countries,,1989,7.0179734
Upper-middle-income countries,,1990,7.266929
Upper-middle-income countries,,1991,7.3367867
Upper-middle-income countries,,1992,7.5177298
Upper-middle-income countries,,1993,8.0410385
Upper-middle-income countries,,1994,8.330552
Upper-middle-income countries,,1995,8.7645
Upper-middle-income countries,,1996,8.551022
Upper-middle-income countries,,1997,8.72199
Upper-middle-income countries,,1998,8.919395
Upper-middle-income countries,,1999,8.784579
Upper-middle-income countries,,2000,8.940185
Upper-middle-income countries,,2001,8.859713
Upper-middle-income countries,,2002,8.696141
Upper-middle-income countries,,2003,8.006038
Upper-middle-income countries,,2004,8.185208
Upper-middle-income countries,,2005,8.021231
Upper-middle-income countries,,2006,7.9292374
Upper-middle-income countries,,2007,7.8229365
Upper-middle-income countries,,2008,8.377868
Upper-middle-income countries,,2009,8.191629
Upper-middle-income countries,,2010,8.342089
Upper-middle-income countries,,2011,7.870109
Upper-middle-income countries,,2012,8.3061905
Upper-middle-income countries,,2013,8.283831
Upper-middle-income countries,,2014,8.584983
Upper-middle-income countries,,2015,8.725674
Upper-middle-income countries,,2016,8.925801
Upper-middle-income countries,,2017,8.732486
Upper-middle-income countries,,2018,8.647747
Upper-middle-income countries,,2019,8.748248
Upper-middle-income countries,,2020,8.94251
Upper-middle-income countries,,2021,8.262973
Upper-middle-income countries,,2022,8.235439
Upper-middle-income countries,,2023,7.5520287
Uzbekistan,UZB,1985,3.4460566
Uzbekistan,UZB,1986,2.9860458
Uzbekistan,UZB,1987,4.200674
Uzbekistan,UZB,1988,4.415101
Uzbekistan,UZB,1989,3.2768688
Uzbekistan,UZB,1990,3.7827222
Uzbekistan,UZB,1991,3.4819376
Uzbekistan,UZB,1992,3.825006
Uzbekistan,UZB,1993,4.2988195
Uzbekistan,UZB,1994,4.2269073
Uzbekistan,UZB,1995,3.6094108
Uzbekistan,UZB,1996,3.6952727
Uzbekistan,UZB,1997,3.2977638
Uzbekistan,UZB,1998,3.2858868
Uzbekistan,UZB,1999,2.8960893
Uzbekistan,UZB,2000,2.9226165
Uzbekistan,UZB,2001,2.9651184
Uzbekistan,UZB,2002,2.9543972
Uzbekistan,UZB,2003,3.751207
Uzbekistan,UZB,2004,3.3663533
Uzbekistan,UZB,2005,3.5051877
Uzbekistan,UZB,2006,3.1717825
Uzbekistan,UZB,2007,3.2768981
Uzbekistan,UZB,2008,2.3529654
Uzbekistan,UZB,2009,3.4526963
Uzbekistan,UZB,2010,4.321075
Uzbekistan,UZB,2011,2.8693683
Uzbekistan,UZB,2012,3.212545
Uzbekistan,UZB,2013,3.140071
Uzbekistan,UZB,2014,2.9529064
Uzbekistan,UZB,2015,3.009598
Uzbekistan,UZB,2016,3.5153284
Uzbekistan,UZB,2017,3.9442244
Uzbekistan,UZB,2018,2.8889074
Uzbekistan,UZB,2019,3.1421673
Uzbekistan,UZB,2020,2.4314773
Uzbekistan,UZB,2021,2.317173
Uzbekistan,UZB,2022,2.3524845
Uzbekistan,UZB,2023,3.1096165
Venezuela,VEN,1965,2.1140678
Venezuela,VEN,1966,2.1339142
Venezuela,VEN,1967,2.373532
Venezuela,VEN,1968,3.6946752
Venezuela,VEN,1969,4.241876
Venezuela,VEN,1970,5.406153
Venezuela,VEN,1971,6.9839363
Venezuela,VEN,1972,7.3789363
Venezuela,VEN,1973,6.6688824
Venezuela,VEN,1974,7.981651
Venezuela,VEN,1975,8.893405
Venezuela,VEN,1976,9.633481
Venezuela,VEN,1977,9.939145
Venezuela,VEN,1978,9.782297
Venezuela,VEN,1979,10.329238
Venezuela,VEN,1980,9.454481
Venezuela,VEN,1981,9.426737
Venezuela,VEN,1982,9.688068
Venezuela,VEN,1983,11.105163
Venezuela,VEN,1984,12.205676
Venezuela,VEN,1985,13.293668
Venezuela,VEN,1986,13.745109
Venezuela,VEN,1987,16.863821
Venezuela,VEN,1988,17.953768
Venezuela,VEN,1989,18.045057
Venezuela,VEN,1990,18.11904
Venezuela,VEN,1991,21.675653
Venezuela,VEN,1992,21.255587
Venezuela,VEN,1993,21.57694
Venezuela,VEN,1994,21.469652
Venezuela,VEN,1995,20.915272
Venezuela,VEN,1996,22.46204
Venezuela,VEN,1997,22.598198
Venezuela,VEN,1998,22.783646
Venezuela,VEN,1999,24.484877
Venezuela,VEN,2000,24.086826
Venezuela,VEN,2001,21.733475
Venezuela,VEN,2002,21.299463
Venezuela,VEN,2003,23.916452
Venezuela,VEN,2004,24.717346
Venezuela,VEN,2005,25.993855
Venezuela,VEN,2006,24.803207
Venezuela,VEN,2007,24.064663
Venezuela,VEN,2008,24.359005
Venezuela,VEN,2009,23.716717
Venezuela,VEN,2010,22.23336
Venezuela,VEN,2011,22.714218
Venezuela,VEN,2012,21.244432
Venezuela,VEN,2013,21.418377
Venezuela,VEN,2014,21.4869
Venezuela,VEN,2015,20.763517
Venezuela,VEN,2016,18.935453
Venezuela,VEN,2017,21.35054
Venezuela,VEN,2018,23.729168
Venezuela,VEN,2019,25.193176
Venezuela,VEN,2020,33.42939
Venezuela,VEN,2021,29.3881
Venezuela,VEN,2022,27.46814
Venezuela,VEN,2023,24.23093
Vietnam,VNM,1981,8.2104645
Vietnam,VNM,1982,7.957215
Vietnam,VNM,1983,5.967464
Vietnam,VNM,1984,7.73373
Vietnam,VNM,1985,7.0842223
Vietnam,VNM,1986,6.225277
Vietnam,VNM,1987,5.4386168
Vietnam,VNM,1988,7.041001
Vietnam,VNM,1989,15.831218
Vietnam,VNM,1990,20.584055
Vietnam,VNM,1991,23.790987
Vietnam,VNM,1992,24.912485
Vietnam,VNM,1993,24.039852
Vietnam,VNM,1994,24.972696
Vietnam,VNM,1995,24.60888
Vietnam,VNM,1996,24.35814
Vietnam,VNM,1997,20.527615
Vietnam,VNM,1998,18.064957
Vietnam,VNM,1999,21.659023
Vietnam,VNM,2000,20.09216
Vietnam,VNM,2001,22.10215
Vietnam,VNM,2002,20.06266
Vietnam,VNM,2003,19.297657
Vietnam,VNM,2004,14.763953
Vietnam,VNM,2005,12.803585
Vietnam,VNM,2006,16.546026
Vietnam,VNM,2007,17.134165
Vietnam,VNM,2008,15.970074
Vietnam,VNM,2009,17.898779
Vietnam,VNM,2010,14.655302
Vietnam,VNM,2011,18.975988
Vietnam,VNM,2012,23.414354
Vietnam,VNM,2013,23.897781
Vietnam,VNM,2014,23.130901
Vietnam,VNM,2015,18.287075
Vietnam,VNM,2016,19.045012
Vietnam,VNM,2017,23.734304
Vietnam,VNM,2018,20.29124
Vietnam,VNM,2019,14.491719
Vietnam,VNM,2020,15.88931
Vietnam,VNM,2021,17.033731
Vietnam,VNM,2022,20.099417
Vietnam,VNM,2023,15.467453
Western Africa (EI),,1965,2.455442
Western Africa (EI),,1966,4.5217857
Western Africa (EI),,1967,9.151482
Western Africa (EI),,1968,13.636889
Western Africa (EI),,1969,16.291254
Western Africa (EI),,1970,17.473074
Western Africa (EI),,1971,14.787547
Western Africa (EI),,1972,14.966748
Western Africa (EI),,1973,15.456559
Western Africa (EI),,1974,15.952581
Western Africa (EI),,1975,15.649793
Western Africa (EI),,1976,15.330807
Western Africa (EI),,1977,14.34137
Western Africa (EI),,1978,12.116098
Western Africa (EI),,1979,14.649993
Western Africa (EI),,1980,13.93591
Western Africa (EI),,1981,12.437569
Western Africa (EI),,1982,11.6312685
Western Africa (EI),,1983,7.7040267
Western Africa (EI),,1984,7.501898
Western Africa (EI),,1985,11.181231
Western Africa (EI),,1986,13.748713
Western Africa (EI),,1987,12.88129
Western Africa (EI),,1988,13.373122
Western Africa (EI),,1989,13.759109
Western Africa (EI),,1990,14.332865
Western Africa (EI),,1991,15.655528
Western Africa (EI),,1992,14.898717
Western Africa (EI),,1993,14.180498
Western Africa (EI),,1994,14.173438
Western Africa (EI),,1995,14.4505825
Western Africa (EI),,1996,13.855073
Western Africa (EI),,1997,14.198452
Western Africa (EI),,1998,11.052773
Western Africa (EI),,1999,12.949434
Western Africa (EI),,2000,12.930194
Western Africa (EI),,2001,12.141114
Western Africa (EI),,2002,11.655273
Western Africa (EI),,2003,10.43534
Western Africa (EI),,2004,11.548069
Western Africa (EI),,2005,10.787538
Western Africa (EI),,2006,10.705444
Western Africa (EI),,2007,8.935087
Western Africa (EI),,2008,9.632151
Western Africa (EI),,2009,10.035797
Western Africa (EI),,2010,10.744487
Western Africa (EI),,2011,9.919266
Western Africa (EI),,2012,9.603716
Western Africa (EI),,2013,9.128001
Western Africa (EI),,2014,9.229057
Western Africa (EI),,2015,7.0923104
Western Africa (EI),,2016,7.86852
Western Africa (EI),,2017,7.4780526
Western Africa (EI),,2018,7.046669
Western Africa (EI),,2019,7.6979666
Western Africa (EI),,2020,7.550018
Western Africa (EI),,2021,6.8367987
Western Africa (EI),,2022,7.192418
Western Africa (EI),,2023,7.99959
World,OWID_WRL,1965,6.2956653
World,OWID_WRL,1966,6.3610706
World,OWID_WRL,1967,6.2726793
World,OWID_WRL,1968,6.2337484
World,OWID_WRL,1969,6.1767364
World,OWID_WRL,1970,6.076078
World,OWID_WRL,1971,6.1053605
World,OWID_WRL,1972,6.05843
World,OWID_WRL,1973,5.8088617
World,OWID_WRL,1974,6.345911
World,OWID_WRL,1975,6.379945
World,OWID_WRL,1976,6.0321507
World,OWID_WRL,1977,6.017415
World,OWID_WRL,1978,6.266929
World,OWID_WRL,1979,6.369076
World,OWID_WRL,1980,6.56443
World,OWID_WRL,1981,6.7352457
World,OWID_WRL,1982,6.8910336
World,OWID_WRL,1983,7.0641727
World,OWID_WRL,1984,6.9896545
World,OWID_WRL,1985,6.9397473
World,OWID_WRL,1986,6.88094
World,OWID_WRL,1987,6.730525
World,OWID_WRL,1988,6.6967707
World,OWID_WRL,1989,6.5358624
World,OWID_WRL,1990,6.680651
World,OWID_WRL,1991,6.7809258
World,OWID_WRL,1992,6.7405386
World,OWID_WRL,1993,7.08956
World,OWID_WRL,1994,7.044047
World,OWID_WRL,1995,7.266515
World,OWID_WRL,1996,7.157971
World,OWID_WRL,1997,7.2116404
World,OWID_WRL,1998,7.224902
World,OWID_WRL,1999,7.157829
World,OWID_WRL,2000,7.090899
World,OWID_WRL,2001,6.7973075
World,OWID_WRL,2002,6.7350965
World,OWID_WRL,2003,6.456767
World,OWID_WRL,2004,6.559707
World,OWID_WRL,2005,6.518974
World,OWID_WRL,2006,6.5400877
World,OWID_WRL,2007,6.410452
World,OWID_WRL,2008,6.66313
World,OWID_WRL,2009,6.7179756
World,OWID_WRL,2010,6.7303185
World,OWID_WRL,2011,6.658114
World,OWID_WRL,2012,6.8040595
World,OWID_WRL,2013,6.9146953
World,OWID_WRL,2014,6.9819474
World,OWID_WRL,2015,6.8703465
World,OWID_WRL,2016,6.9981427
World,OWID_WRL,2017,6.884865
World,OWID_WRL,2018,6.8604436
World,OWID_WRL,2019,6.8472543
World,OWID_WRL,2020,7.26152
World,OWID_WRL,2021,6.771574
World,OWID_WRL,2022,6.681244
World,OWID_WRL,2023,6.3991265
